0.7936146376121413 0.8648216388714057 0.7283576025264173 0.8081959397283238 0.7921715277892118 0.8182498359679087 0.8297654866790856 0.8506923106396005 0.8477119801557413 0.7670892433628247 0.834880273991898 0.7875347788033855 0.7384117595587838 0.7662331108511597 0.8119981044824086 0.8661445514646541 
0.812395575018687 0.7810995527444724 0.8561314226427181 0.8091577265343826 0.7893074471478992 0.8742229211167288 0.72183881709037 0.8701356301691756 0.6716172194423989 0.7614755902005698 0.8355117541337659 0.7879313649311135 0.6844476486949118 0.8553986038902887 0.6749905695153666 0.8655805524713138 
0.7098244173800089 0.7817861377147783 0.7770181975200787 0.7161065924925266 0.7019906685111084 0.8149437272733014 0.7502480629861387 0.746199124203403 0.7606861119582313 0.7669913687315527 0.6888824385735105 0.7499458773064951 0.7421175490011533 0.7666495292878446 0.8123962383820117 0.6860473528080229 
0.708544099165236 0.7571994652874542 0.7294919208542966 0.7164538000574789 0.6918634735807482 0.6780430150161267 0.7565281811093515 0.6258972317208827 0.7607678256058186 0.7441540729707581 0.6920413963599474 0.7202902719440407 0.7436575193071142 0.7128388394183118 0.8084909243505015 0.7235384761510588 
0.7045578199663997 0.7821871745076725 0.6070963773568208 0.7146049132913355 0.7669873177038927 0.6101230026553344 0.7214466585061132 0.7442462542715801 0.677982620389654 0.6003145713928414 0.6899354502081437 0.7224436155215088 0.6839672477215906 0.7117569920802396 0.6107758204242053 0.7213607418717533 
0.5939402857921724 0.6257110550062823 0.6073032405760697 0.6044634703313572 0.6258573433684471 0.6112915772966636 0.6315059910020114 0.6443911876581004 0.6669019198684689 0.607164876198958 0.5862893292893447 0.6135328476975219 0.6776065660523597 0.6123411268122047 0.6107056422480939 0.594425750053172 
0.8126092762569309 0.944512314721288 0.7807350708692788 0.8126518002610422 0.7853326337449087 0.8180438244335163 0.8283378234833141 0.7401017250501424 0.756943926688001 0.7481080504797631 0.837175023915105 0.74979499951951 0.892475199869221 0.8607440718679441 0.8120467372177675 0.8656088532246591 
0.7933788267335614 0.7573824481916247 0.777744717289238 0.7244411210885757 0.7830182349812032 0.8098219527618338 0.8244948532141118 0.7464359749769659 0.7606875253624534 0.7439475630665326 0.6940801995816649 0.7487088440507488 0.7421174469912086 0.866678955911791 0.8124278655521041 0.72384015011639 
0.7082202776463808 0.6011129799121625 0.7314781246901989 0.7160204264329573 0.6249121162196003 0.6762740651775005 0.6303964452924261 0.6453160702363748 0.6662510478931427 0.6827239501970956 0.5852011351446476 0.6183106654895554 0.6811738337527697 0.7136883119185982 0.6103927890330906 0.5906696989629756 
0.8002699726519051 0.7811725203007841 0.7782974380891963 0.8079398811234316 0.78372013648737 0.8153783138702012 0.7577625017599152 0.7349252619500215 0.7631664314150006 0.745363401291738 0.8343603490114995 0.7175203905481952 0.740078564408828 0.7662331108511597 0.8130663551801984 0.8681238732030253 
0.5978349995266609 0.6012053591311353 0.5834176705586137 0.604708588070168 0.619982014071264 0.5948540225670965 0.6314709992176897 0.6441683394215609 0.5517101028353006 0.6037400013300737 0.5572417494874896 0.6429077622342404 0.5282969731618821 0.5926286892638987 0.6107461735489544 0.5946957246396974 
0.7985278299785281 0.7814626230733053 0.8636653766517358 0.8059551774467727 0.8515837787363346 0.8092167754534884 0.8892271888907767 0.850383440028212 0.7587780969914599 0.7652216946052934 0.8373484722038945 0.7916685974408421 0.8948935629983706 0.8546666170412841 0.8106032341884953 0.8640251542025611 
