9.507083885116862E-9 9.922693674742197E-14 0.2911876092755985 3.9395358937487847E-13 0.0026721458098104903 3.562085506496332E-15 6.639382063000232E-14 8.264425512295566E-13 1.3395550122766237E-14 5.205370340378837E-6 2.0183632227329264E-14 
1.501213010129456E-8 3.2111082844221426E-15 0.9999999999977345 7.902704826886772E-15 0.6457287312705228 2.990447342506519E-14 2.3832455689765793E-14 3.6168063254289253E-13 1.109331108505444E-13 6.36707094685435E-10 1.5935197186842867E-13 
5.382678348245657E-13 5.824804309644556E-14 0.9999999999859819 7.759049808765788E-16 0.9999998973565004 1.87191016693172E-14 3.785723631778061E-14 3.900493979213044E-13 1.3778971460642237E-12 0.5953990429156704 1.0878719273028667E-13 
8.791690984060255E-12 6.235309231615375E-13 0.2562894389969085 2.9583392171763177E-13 3.322759730681155E-11 1.943472531959221E-15 9.254259846384195E-14 5.778206716716137E-13 4.806065678856321E-15 4.4460727953383544E-12 1.5375207615434757E-13 
3.7394565609636396E-12 1.9165665917614314E-13 0.5873667505019432 3.0004877920573704E-13 3.277625632830423E-8 7.77929399934594E-15 5.663689037305741E-14 5.852101163263678E-13 5.727026103940323E-14 2.087015292834645E-13 2.1341966909149536E-13 
4.840690964196855E-13 3.9441551413263515E-14 0.999977674630484 3.6841909862443317E-13 0.1480027818259 2.457778346988158E-15 3.5574650303261086E-13 4.867762636603745E-15 5.5458214823851586E-14 1.0896014851113403E-13 1.1321410692103147E-13 
4.218573817202584E-12 2.760449723222244E-13 0.4271576539488784 6.690219443564073E-15 5.9556944746557175E-8 3.3099172158782065E-14 4.846570366211294E-15 1.0174818065406262E-14 6.567966942896755E-15 9.070031801413536E-13 3.3631026353141355E-15 
2.3630906981576513E-12 1.2391209781887507E-13 0.9999999999738118 8.7832157422586E-15 0.1676195171086139 1.252877336806051E-15 2.904158239262316E-13 5.143078789395594E-15 2.7386730310030684E-15 1.3401470053380626E-4 1.551606932430032E-13 
9.519832860414803E-13 1.2695618054523294E-16 0.9999999999991052 3.757021216968978E-13 0.34488696858417073 1.9146380219060736E-15 2.7143877466196323E-13 2.947164890801354E-14 1.462025924808307E-14 1.487170345438549E-13 2.0451209922039005E-13 
3.2566036460687007E-13 4.2694616989331235E-15 0.916962575834891 2.7997404916887224E-13 3.515692003531425E-6 7.749807346455651E-15 2.2404986206842973E-14 4.247438770949523E-15 3.343942931439592E-15 2.409722600047992E-13 1.36783970712992E-13 
2.6876090606282352E-12 9.769359985800362E-14 0.9999999968001904 2.0874941936692307E-15 0.2353196294002004 4.4596664436657565E-13 3.1369500392637416E-12 5.204912048633891E-13 4.240590136958519E-15 2.7989300429180242E-8 4.574520715399538E-14 
