73437.07039106186 85.17188349074672 2170029.9845807813 602751.5340318604 18272.284767032143 
70199.24827206091 123.25717356946264 1205264.357022419 2392262.1674482627 22632.371375594452 
65891.7742606533 177.26146392468874 833325.7268868046 3064995.899066018 19374.20561357899 
73450.51058728131 864.8458233471911 2853468.933642119 183749.9751478477 440.41718269520516 
68424.19045498589 236.407838848072 1481836.4528483953 1254121.5275218606 7849.727437988387 
66339.09800935021 352.7518945261302 579261.0770583252 4970838.525736055 15411.132601144203 
75778.57479078481 205.3551328492441 2370639.5508196787 528232.4400668239 10127.82813983589 
65635.38402658032 257.73808798646314 762630.2551504474 3384765.3409304535 14379.569670380317 
68549.95185100356 369.9231284086122 1539362.382625053 1147976.420356967 4478.576739967697 
65416.37887294993 323.73001258705676 403350.64251751825 6197350.131446224 23328.72103320228 
70013.54572471995 78.49285067485101 1750393.027027833 910742.8066521516 21685.339243059094 
66666.96974789909 983.9957719907294 1035340.6391476684 2317326.2702308376 2178.2047829007424 
68447.97528543329 145.342636328879 1087391.73193793 2496698.768008668 19915.057236123594 
66590.6381477086 792.9559891958738 1004836.0506801965 2426414.534774581 3035.418614058133 
68397.0570280414 145.39927954520863 1129787.750512248 2308227.722753694 18959.301174691776 
65782.9359448131 372.8720893691312 803422.7095806163 3196275.752047532 9169.481627037778 
70111.61590965021 127.84986733329772 1816267.246832433 819531.366783083 12672.970623968191 
69458.06372901722 192.41994089093586 1354642.2622182427 1722205.6468360454 12516.772236828188 
69045.84560884576 304.07057763612306 1668649.1882783934 959847.8251424747 5131.494880761991 
66806.75131414602 161.5706315542493 1072728.2770731868 2199697.157167834 16421.277924467096 
63911.15631487604 1047.072918266562 304271.4075476628 6404262.047850541 8572.1520216738 
63906.39231257132 400.7556379759222 290758.43720117724 6553730.460557871 24817.248280819615 
66831.47992225635 469.68008744735215 984222.6588966018 2571812.8365764813 6104.860383019733 
71262.94849925667 648.0415936291497 2268562.7608968145 415087.13187227777 1259.886634743014 
66289.52749163953 130.15221925197372 921082.7294368981 2729797.1869474472 24130.37351746706 
67041.20021887141 580.568982686899 1140655.3937174627 1997435.2596978603 3727.3033003165674 
69135.61729653836 180.5536591313499 768528.102889155 4634562.818796922 24706.188259930506 
65155.62720283712 759.729870134272 636599.2808019 4031332.1120265927 5386.753988754738 
65499.29650769891 387.89297560445607 718509.3163498453 3609023.670226619 9952.484383884816 
66780.56727047292 408.3574811299069 508700.8619226487 5854980.478777935 15989.09462227044 
67125.13196823651 425.8351855087462 919227.1293235648 2959226.730547627 7890.217692674932 
70942.16838074612 110.58870821845849 2170729.7650814094 477696.6611255222 11680.593010244598 
74090.39231137192 219.14429598832106 2745219.3583716666 235392.58181805903 5388.308688421873 
64583.60362586445 981.9732284344377 295765.47375009616 6917877.406168616 10292.03221218861 
67407.3279388314 313.519859998295 737870.8348192713 4164720.152665694 14260.924719125216 
65353.89297027374 768.5325240104381 289526.30794548366 7511096.131099994 14336.528470809757 
64949.27100801024 362.28426545080333 576410.6203256386 4391594.354916822 13503.071007906141 
65534.00890981312 217.67524127848878 681959.7122110509 3858395.5969046433 19516.619203144473 
68797.43137389359 159.20786846483736 1606184.9980356211 1045687.9403924446 10884.599967423159 
73729.03497540027 863.9363374537865 2652505.73649866 267487.3963529899 1725.0264261590858 
67401.82374304751 311.08645907607985 875575.7178783378 3275707.936936664 11720.964643622878 
68934.91323890044 130.58467813798623 1263545.956566567 1922466.587885215 18922.40650770899 
64796.83826956711 510.8859235416637 299015.815103358 7016210.11664085 19755.10070633942 
66124.0023068155 490.7088279945214 891196.6668791762 2831714.1651996574 6056.389842048978 
65811.55599990071 596.4874984952714 290751.7218808339 7819970.840390194 18643.975067097424 
64690.01666922652 482.59747854192966 498010.42221383064 4913916.46386199 11674.664352368989 
64871.76660526403 352.867440728869 551803.4732216921 4550889.679665407 14552.289849999846 
69841.01373586906 424.528676062638 1888504.9349482597 704826.3682505732 2947.185148296383 
63984.79782916891 372.28626902342 317973.3691816565 6296223.7466080785 24390.301148613413 
70131.66454800329 256.9235033201698 1348337.053091453 1853413.0116859993 10497.90711509366 
64617.650457281874 469.68008744735215 392625.7509650856 5863401.733050833 15801.043862474238 
67373.52862743929 619.6554221021762 1229433.2699346032 1765092.3100093808 3140.175804120353 
68125.43484750208 402.05193990134933 1415281.1610482768 1369631.8603455499 4528.561085598078 
68561.06919214495 304.0639772207509 947755.0929898175 3216908.18650121 12150.602355975607 
64598.78123939306 752.8487330422431 433233.7438592747 5453857.2242610045 8592.718117607576 
64811.12947459871 483.9951711971996 327237.75820657087 6688852.721941231 18958.68863178729 
64615.238739542365 685.4592698356812 480262.950984007 5033012.513432054 8323.950080728537 
67295.2487256163 947.9249513400878 1193127.6267844327 1866596.526663195 1932.2126532732618 
69106.29290453692 327.05173232943173 1093454.0582828647 2625984.931515568 10146.280520991882 
67261.77023180257 305.7820070850518 1126543.6438369162 2089381.5427938427 8187.009832505481 
70162.9227646457 180.5536591313499 1047891.9215021173 3135214.56384837 18969.97288001209 
68730.64407708714 335.1616179163949 993070.2264189431 3020114.8401930016 10765.503490380723 
66882.3801270977 749.338151838504 740670.8968962425 3947597.5243455465 6142.531258085279 
65722.2242359823 468.56734902708513 748851.2767806627 3494922.160653505 7883.313939205169 
67836.53724662325 119.42861753316004 1353221.95886847 1485482.2405482046 17641.683453066755 
67020.80255920664 312.7678631353378 775746.4351151458 3761846.1336738984 13051.52463083768 
64710.48830693692 310.7004721512068 510274.97084854 4819302.052070344 18030.997587631628 
65046.11178051895 459.1643905832758 605247.1926774022 4214350.686442705 9949.146671757515 
72237.09327587104 279.1149496671394 2528260.08873609 289146.9157251945 3454.565533008052 
68682.12129713899 146.99517611388623 914341.5565854826 3447960.940181018 24245.51508147708 
67532.68662512432 304.0639772207509 678583.7064271155 4671267.286643567 16220.807174313712 
65370.755490287374 759.729870134272 694087.5524496178 3721077.719625781 4877.318885013591 
66597.86156216005 411.2450100204285 441482.1430249996 6470886.195176434 18133.18665237736 
70601.64061560604 790.0319746286281 2080540.2491307072 541494.5338558163 1095.1318748907454 
