1.0000000000009348 3.0 1.0 1.3866720255107192 3.0 
1.0000000000000155 3.0 1.0 1.3047118057961504 3.0 
2.999999999999999 3.0 1.0 1.764639421912548 3.0 
2.9999999999999964 3.0 1.0 1.6688155556217565 3.0 
2.9999999999999987 3.0 1.0 1.7260966717642487 3.0 
1.000000000000001 3.0 1.0 1.2156584601142646 3.0 
1.000000000000039 3.0 1.0 1.6043205474250202 3.0 
1.0000000000001237 3.0 1.0 1.7350378693311372 3.0 
1.0000000000000389 3.0 1.0 1.0307712580991477 3.0 
1.0000000000000389 3.0 1.0 1.0676955610744978 3.0 
1.0000000000000007 3.0 1.0 1.230142328861953 3.0 
2.999999999999999 3.0 1.0 1.745838187061388 3.0 
1.0000000000000056 3.0 1.0 1.0859549636534394 3.0 
2.999999999999998 3.0 1.0 2.3800406864957053 3.0 
2.9999999999999902 3.0 1.0 2.3197838799490498 3.0 
2.999999999999999 3.0 1.0 1.6154383914465449 3.0 
1.0000000000000013 3.0 1.0 1.25836552360802 3.0 
2.999999999999999 3.0 1.0 1.6899278396614172 3.0 
1.0000000000000533 3.0 1.0 1.70210190343515 3.0 
1.000204999727102 3.0 1.0 1.6598355229497417 3.0 
1.0000000000000016 3.0 1.0 1.0000000000000004 3.0 
1.0000000000000016 3.0 1.0 1.4406284471854287 3.0 
1.0000000000000795 3.0 1.0 1.5899865414650023 3.0 
1.0000000000000153 3.0 1.0 1.313183517501196 3.0 
1.0000000000000009 3.0 1.0 1.5364680432142668 3.0 
1.0000000000000007 3.0 1.0 1.2033180787616822 3.0 
1.000000000000159 3.0 1.0 1.6175569677158441 3.0 
1.000000000000002 3.0 1.0 1.5530586818320846 3.0 
1.0000000000000013 3.0 1.0 1.4159875287652077 3.0 
1.0000000000000004 3.0 1.0 1.368433205026379 3.0 
1.0000000000000016 3.0 1.0 1.4023977190241403 3.0 
1.000204999727102 3.0 1.0 1.7480242243371167 3.0 
1.0000000000000153 3.0 1.0 1.1884614830380449 3.0 
1.0000000000000004 3.0 1.0 1.5639990561065042 3.0 
1.0000000000000013 3.0 1.0 1.2417961331583363 3.0 
1.0000000000000018 3.0 1.0 1.6898963076457765 3.0 
1.0000000000000004 3.0 1.0 1.2848234233515645 3.0 
2.999999999999999 3.0 1.0 1.9914492929345649 3.0 
2.9999999999999964 3.0 1.0 2.1781227041046245 3.0 
2.999999999999999 3.0 1.0 1.8547875816558372 3.0 
1.0000000000000016 3.0 1.0 1.2692096914174855 3.0 
2.999999999999999 3.0 1.0 2.0628599046225737 3.0 
2.9999999999999982 3.0 1.0 1.8168611150350051 3.0 
1.0009369075034114 3.0 1.0 1.813847376918862 3.0 
1.0000000000000004 3.0 1.0 1.3258544914173178 3.0 
2.999999999999997 3.0 1.0 1.523512541317823 3.0 
2.999999999999998 3.0 1.0 1.9760740504660232 3.0 
2.9999999999999982 3.0 1.0 1.7805629029783216 3.0 
1.082918141702307 3.0 1.0 1.8145002369862073 3.0 
1.0000000000000282 3.0 1.0 1.5782920739184303 3.0 
2.9999999999998277 3.0 1.0 2.2304514146940617 3.0 
1.000204999727102 3.0 1.0 1.7630767060783434 3.0 
1.0000000000001237 3.0 1.0 1.1450757999657757 3.0 
1.0000000000000289 3.0 1.0 1.718317791633047 3.0 
2.9999999999999996 3.0 1.0 2.2874694205224513 3.0 
1.0000000000002063 3.0 1.0 1.7946867002604265 3.0 
1.0000000000000024 3.0 1.0 1.6463813951736004 3.0 
1.000001088173758 3.0 1.0 1.1116884871681374 3.0 
2.999999999999997 3.0 1.0 1.539029738430476 3.0 
2.9999999999999796 3.0 1.0 2.087156234113971 3.0 
1.0000000000004043 3.0 1.0 1.7793006878334663 3.0 
1.0000000000002074 3.0 1.0 1.6319863546129814 3.0 
2.9999999999999964 3.0 1.0 2.0199695599944407 3.0 
1.0000000014713404 3.0 1.0 1.4967715130609913 3.0 
1.0000000000000038 3.0 1.0 1.523860645296452 3.0 
2.999999999999999 3.0 1.0 1.8711575608521658 3.0 
2.999999999999999 3.0 1.0 1.6361701226197136 3.0 
1.2927464024224333 3.0 1.0 1.7870793377732845 3.0 
1.0000000000000016 3.0 1.0 1.3580934278727386 3.0 
1.0000000000000153 3.0 1.0 1.052721498068407 3.0 
1.000000320675911 3.0 1.0 1.0180054229433009 3.0 
2.999999999999777 3.0 1.0 1.5713921436794807 3.0 
2.999999999999999 3.0 1.0 1.6038612468407765 3.0 
1.0000000000000153 3.0 1.0 1.0933595393257092 3.0 
2.999999999999985 3.0 1.0 2.1453126394700464 3.0 
1.0000000000000009 3.0 1.0 1.4688867534510066 3.0 
1.0000000000000004 3.0 1.0 1.4570978725375967 3.0 
2.999888315180004 3.0 1.0 1.8007206574484789 3.0 
1.0000000000001237 3.0 1.0 1.159926816864969 3.0 
1.0000000000005762 3.0 1.0 1.3415390635312583 3.0 
2.999999999997872 3.0 1.0 2.22275474354182 3.0 
2.999999999994584 3.0 1.0 1.8866913070859128 3.0 
2.9999999999999662 3.0 1.0 1.9288323326795263 3.0 
2.9999999999999902 3.0 1.0 1.837006165441442 3.0 
1.0000000000005778 3.0 1.0 1.5096856001968133 3.0 
2.9999999999979843 3.0 1.0 1.6998371333769222 3.0 
2.999999999999993 3.0 1.0 1.5027611112019887 3.0 
1.0000000000001237 3.0 1.0 1.1733289006813754 3.0 
2.9999999999999964 3.0 1.0 2.0452711127680097 3.0 
1.0000000000000013 3.0 1.0 1.4861596469128098 3.0 
1.0000000000015554 3.0 1.0 1.1297732441132944 3.0 
2.999999999999999 3.0 1.0 1.656569251469369 3.0 
1.0001058303530348 3.0 1.0 1.6754550388814795 3.0 
2.999999999999998 3.0 1.0 1.5805013712397522 3.0 
2.999999999999999 3.0 1.0 1.948975174253732 3.0 
2.9999999999999964 3.0 1.0 1.5604477433982493 3.0 
2.9999999999999996 3.0 1.0 2.1135972523248627 3.0 
1.0000000000000016 3.0 1.0 1.0000000000000004 3.0 
2.9999999999999964 3.0 1.0 1.9086403122584112 3.0 
1.0000000000000009 3.0 1.0 1.4293686230675005 3.0 
